,userId,hostname,superhost,statutbailleur,listingId,name,typeLogement,lit,chambre,evaluation,nbvote,latitude,longitude,ville,departement,region,pays,désignation,checkin,checkout,année,mois,prixparnuit,NbjourResa,Tx Indisponibilité,Tx Reservation
1398,174342456.0,Adnan,True,Particulier,"""765164350829858074""",Appartement charmant et aéré - Parfait pour se détendre,Entire home/apt,1.0,1.0,4.9,20.0,33.57993,-7.64855,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-22,2023-09-24,2023.0,september,94.5,2.0,0.43333333333333335,0.06666666666666667
1399,237918431.0,Haroun,True,Particulier,"""662414185378684489""",Meublé 🧡 neuf | Grand quartier| Rencontre avec les besoins,Entire home/apt,1.0,1.0,4.99,70.0,33.5785998,-7.6476112,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-08,2023-09-10,2023.0,september,85.0,1.0,0.1,0.03333333333333333
1400,471092856.0,Meriem,True,Particulier,"""907846533494807666""",Appartement luxueux au coeur de Casablanca,Entire home/apt,4.0,3.0,5.0,6.0,33.57975,-7.64405,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-29,2023-10-01,2023.0,september,147.0,3.0,0.9666666666666667,0.1
1401,174342456.0,Adnan,True,Particulier,"""732709907445894033""",Nouvel appartement central haut de gamme,Entire home/apt,1.0,1.0,4.87,47.0,33.57842,-7.64861,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-08,2023-09-10,2023.0,september,66.5,4.0,0.13333333333333333,0.13333333333333333
1402,501928484.0,Hinde,False,Professionnel,"""836851714898909195""",Appartement lumineux et chic n °27,Entire home/apt,1.0,1.0,4.86,14.0,33.57755,-7.64704,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-08,2023-09-10,2023.0,september,57.5,0.0,0.1,0.0
1403,273458235.0,Khalid,True,Particulier,"""862381408445008644""",Appartement de luxe de 2 chambres à coucher : maarif,Entire home/apt,1.0,2.0,5.0,3.0,33.57875,-7.64753,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-15,2023-09-17,2023.0,september,125.5,0.0,0.6666666666666666,0.0
1404,248214417.0,Omar,False,Particulier,"""936901842817329985""",Stay'Inn - queen Princesses,Entire home/apt,1.0,1.0,5.0,2.0,33.5745728,-7.646602499999999,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-08,2023-09-10,2023.0,september,58.5,2.0,0.4666666666666667,0.06666666666666667
1405,409076966.0,Linda,False,Particulier,"""945395729213351108""",bel appartement au cœur de casa,Entire home/apt,2.0,2.0,4.33,6.0,33.57987143122782,-7.646585293114184,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,82.5,0.0,0.0,0.0
1406,237918431.0,Haroun,True,Particulier,"""624016531445733567""",💥30 lits King Size confortables | 2 TVs Parfait pour des séjours longue durée,Entire home/apt,1.0,1.0,4.95,58.0,33.57816,-7.64658,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-01,2023-09-03,2023.0,september,74.5,1.0,0.16666666666666666,0.03333333333333333
1407,471092856.0,Meriem,True,Particulier,"""839880920984212703""",Nouvel appartement à Maarif | Large Terrasse,Entire home/apt,1.0,1.0,4.95,20.0,33.57822,-7.64457,Casablanca ⵜⵉⴳⵎⵉ ⵜⵓⵎⵍⵉⵍⵜ الدار البيضاء,Pachalik de Casablanca,,Maroc ⵍⵎⵖⵔⵉⴱ المغرب,,2023-09-08,2023-09-10,2023.0,september,75.5,0.0,0.13333333333333333,0.0
